provider_id,npi,first_name,last_name,credential,full_name,primary_specialty,practice_address_line1,practice_address_line2,practice_city,practice_state,practice_zip,practice_phone,mailing_address_line1,mailing_address_line2,mailing_city,mailing_state,mailing_zip,license_number,license_state,license_expiration,accepting_new_patients,board_certified,years_in_practice,medical_school,residency_program,last_updated,taxonomy_code,house_no_p,area_p,area_type_p,house_no_m,area_m,area_type_m
PR_00379,261139896,Fatima,Zhang,MD,"Fatima Zhang, MD",Otolaryngology,3465 Third Ave,,Albany,NY,14201,6267617849,3465 Third Ave,,Albany,NY,14201,060NY325306,NY,2025-02-14,Unknown,True,34,Harvard Medical School,Mount Sinai Hospital,2024-09-30,270390228X,3465,Third,Ave,3465,Third,Ave
PR_00380,1376515886,Susan,Lewis,MD PhD,"Susan Lewis, MD PhD",Radiology,9425 Lexington Ave,Suite 886,Bronx,NY,11201,7185708932,9425 Lexington Ave,Suite 886,Bronx,NY,11201,060NY342106,NY,2025-07-22,Unknown,True,29,UCLA David Geffen School of Medicine,Cleveland Clinic,2024-11-15,216814965X,9425,Lexington,Ave,9425,Lexington,Ave
PR_00381,6829732706,Fatima,Sharma,DO,"Fatima Sharma, DO",Gastroenterology,6679 Pico Blvd,Suite 393,San francisco,CA,95001,6463237858,6679 Pico Blvd,Suite 393,San francisco,CA,95001,A25461,CA,2023-06-16,No,False,7,Johns Hopkins School of Medicine,Massachusetts General Hospital,2025-01-25,203212026X,6679,Pico,Blvd,6679,Pico,Blvd
PR_00382,5599910158,Ahmed,Hernandez,MD,"Ahmed Hernandez, MD",Cardiology,8673 Second Ave,Suite 813,Yonkers,NY,11201,3106188368,8673 Second Ave,Suite 813,Yonkers,NY,11201,060NY846568,NY,2024-08-23,Unknown,False,19,UCSF School of Medicine,Mayo Clinic,2025-06-01,297134371X,8673,Second,Ave,8673,Second,Ave
PR_00383,3475098898,Carlos,Zhang,MD,"Carlos Zhang, MD",Cardiology,128 Amsterdam Ave,,Rochester,NY,11203,3236365673,128 Amsterdam Ave,,Rochester,NY,11203,060NY633376,NY,2024-07-26,No,False,21,Johns Hopkins School of Medicine,Mayo Clinic,2025-08-12,298599798X,128,Amsterdam,Ave,128,Amsterdam,Ave
PR_00384,1342138821,Mohammed,Wilson,DO PhD,"Mohammed Wilson, DO PhD",Urology,9424 Amsterdam Ave,,Rochester,NY,10002,2128121651,4717 Lexington Ave,Suite 273,Syracuse,NY,10002,060NY402491,NY,2024-06-15,Unknown,True,1,UCSF School of Medicine,Massachusetts General Hospital,2025-02-25,227265115X,9424,Amsterdam,Ave,4717,Lexington,Ave
PR_00385,7412415134,Charles,Wang,DO PhD,"Charles Wang, DO PhD",Gastroenterology,8535 Sunset Blvd,,Santa ana,CA,90005,8182766359,8535 Sunset Blvd,,Santa ana,CA,90005,A25720,CA,2025-06-29,Yes,False,18,UCSF School of Medicine,Johns Hopkins Hospital,2024-09-06,292333418X,8535,Sunset,Blvd,8535,Sunset,Blvd
PR_00386,2963347278,Mary,Williams,DO PhD,"Mary Williams, DO PhD",Psychiatry,8541 Third Ave,,Bronx,NY,14201,6469519138,8541 Third Ave,,Bronx,NY,14201,060NY137367,NY,2023-01-17,No,True,13,Stanford University School of Medicine,Cleveland Clinic,2025-09-01,258293280X,8541,Third,Ave,8541,Third,Ave
PR_00387,8243477690,David,Shah,DO,"David Shah, DO",Nephrology,636 Rodeo Dr,,Fresno,CA,95001,9297568880,636 Rodeo Dr,,Fresno,CA,95001,A93586,CA,2024-12-15,No,True,15,Stanford University School of Medicine,NewYork-Presbyterian Hospital,2025-01-31,260018532X,636,Rodeo,Dr,636,Rodeo,Dr
PR_00388,9630448363,Mary,Thomas,DO PhD,"Mary Thomas, DO PhD",Nephrology,7615 Third Ave,,Brooklyn,NY,11201,2127756295,7615 Third Ave,,Brooklyn,NY,11201,060NY911264,NY,2025-09-17,No,False,27,UCLA David Geffen School of Medicine,Mount Sinai Hospital,2025-01-28,253509858X,7615,Third,Ave,7615,Third,Ave
PR_00389,9952980061,Thomas,Brown,MD PhD,"Thomas Brown, MD PhD",Cardiology,3588 Third Ave,,New york,NY,10005,7189996460,3588 Third Ave,,New york,NY,10005,060NY274624,NY,2024-02-27,No,True,4,Yale School of Medicine,Cleveland Clinic,2025-03-01,271869924X,3588,Third,Ave,3588,Third,Ave
PR_00390,818670246,Christopher,Hernandez,DO PhD,"Christopher Hernandez, DO PhD",Internal Medicine,3758 Melrose Ave,,San francisco,CA,91001,3472244768,3758 Melrose Ave,,San francisco,CA,91001,A42598,CA,2023-01-28,Unknown,True,3,Columbia University Vagelos College of Physicians and Surgeons,Johns Hopkins Hospital,2025-02-21,287949650X,3758,Melrose,Ave,3758,Melrose,Ave
PR_00391,6394568041,Jennifer,Rodriguez,MD PhD,"Jennifer Rodriguez, MD PhD",Urology,1254 Wilshire Blvd,Suite 950,Oakland,CA,90001,3476694320,1254 Wilshire Blvd,Suite 950,Oakland,CA,90001,A29902,CA,2023-07-15,Yes,False,37,UCSF School of Medicine,UCSF Medical Center,2025-04-06,257651154X,1254,Wilshire,Blvd,1254,Wilshire,Blvd
PR_00392,8173906379,David,Anderson,DO PhD,"David Anderson, DO PhD",Pathology,7920 Lexington Ave,Suite 117,Albany,NY,14201,9296882785,7920 Lexington Ave,Suite 117,Albany,NY,14201,060NY862899,NY,2025-03-17,Unknown,False,22,Johns Hopkins School of Medicine,Johns Hopkins Hospital,2025-07-16,275280767X,7920,Lexington,Ave,7920,Lexington,Ave
PR_00393,7464520592,William,Wilson,DO PhD,"William Wilson, DO PhD",Internal Medicine,1375 Madison Ave,,Yonkers,NY,14202,4246161091,1375 Madison Ave,,Yonkers,NY,14202,060NY980436,NY,2024-04-21,No,True,36,UCSF School of Medicine,Mount Sinai Hospital,2025-03-26,287511116X,1375,Madison,Ave,1375,Madison,Ave
PR_00394,1067287280,Joseph,Lee,DO PhD,"Joseph Lee, DO PhD",Pulmonology,8429 Ventura Blvd,,San diego,CA,90002,2136081151,2086 Main St,,San francisco,CA,90002,A31783,CA,2024-02-09,No,True,28,Columbia University Vagelos College of Physicians and Surgeons,NewYork-Presbyterian Hospital,2024-12-09,243269935X,8429,Ventura,Blvd,2086,Main,St
PR_00395,7352287057,Karen,White,DO,"Karen White, DO",Nephrology,8573 Columbus Ave,,Bronx,NY,14202,2133833463,8573 Columbus Ave,,Bronx,NY,14202,060NY733882,NY,2024-05-29,No,True,1,Columbia University Vagelos College of Physicians and Surgeons,Cleveland Clinic,2025-05-23,293153166X,8573,Columbus,Ave,8573,Columbus,Ave
PR_00396,3446945965,James,Sharma,DO PhD,"James Sharma, DO PhD",Family Medicine,1002 Amsterdam Ave,Suite 458,Syracuse,NY,14202,3477749864,1002 Amsterdam Ave,Suite 458,Syracuse,NY,14202,060NY337009,NY,2024-12-07,Unknown,True,5,University of Michigan Medical School,Mayo Clinic,2025-07-12,298067267X,1002,Amsterdam,Ave,1002,Amsterdam,Ave
PR_00397,7320331924,Christopher,Moore,DO,"Christopher Moore, DO",Urology,1677 Madison Ave,,Albany,NY,14202,6463688790,1677 Madison Ave,,Albany,NY,14202,060NY703618,NY,2024-07-21,Yes,False,5,Harvard Medical School,Mayo Clinic,2024-12-15,259014061X,1677,Madison,Ave,1677,Madison,Ave
PR_00398,8581932424,Linda,Patel,MD PhD,"Linda Patel, MD PhD",Anesthesiology,1922 Park Ave,,Albany,NY,11202,2137738235,1922 Park Ave,,Albany,NY,11202,060NY597526,NY,2024-12-28,No,False,8,Yale School of Medicine,UCSF Medical Center,2024-10-04,246731994X,1922,Park,Ave,1922,Park,Ave
PR_00399,2037583096,William,Johnson,MD PhD,"William Johnson, MD PhD",Pathology,5669 Rodeo Dr,,San jose,CA,95001,3475362541,5669 Rodeo Dr,,San jose,CA,95001,A35032,CA,2025-02-22,No,False,33,Harvard Medical School,NewYork-Presbyterian Hospital,2025-08-16,286868145X,5669,Rodeo,Dr,5669,Rodeo,Dr
PR_00400,2781050921,Thomas,Patel,DO PhD,"Thomas Patel, DO PhD",Nephrology,4146 Lexington Ave,,New york,NY,14202,8189533898,4146 Lexington Ave,,New york,NY,14202,060NY593679,NY,2025-07-19,Yes,True,27,Stanford University School of Medicine,Massachusetts General Hospital,2025-01-18,285560869X,4146,Lexington,Ave,4146,Lexington,Ave
PR_00401,9580660138,Ahmed,Brown,MD PhD,"Ahmed Brown, MD PhD",Orthopedic Surgery,8915 Lexington Ave,,Bronx,NY,14202,3233515368,8915 Lexington Ave,,Bronx,NY,14202,060NY804633,NY,2024-10-10,Yes,True,29,Harvard Medical School,NewYork-Presbyterian Hospital,2024-10-26,226666834X,8915,Lexington,Ave,8915,Lexington,Ave
PR_00402,7111212592,Ahmed,Kumar,DO PhD,"Ahmed Kumar, DO PhD",Otolaryngology,53 Lexington Ave,,Buffalo,NY,14201,6262203774,53 Lexington Ave,,Buffalo,NY,14201,060NY695772,NY,2023-06-26,Yes,True,24,UCSF School of Medicine,Johns Hopkins Hospital,2025-04-29,241309843X,53,Lexington,Ave,53,Lexington,Ave
PR_00403,3244741755,Wei,Gonzalez,DO,"Wei Gonzalez, DO",Emergency Medicine,6215 Central Park West,Suite 678,Buffalo,NY,10003,4245726715,6215 Central Park West,Suite 678,Buffalo,NY,10003,060NY336936,NY,2024-01-21,Unknown,False,11,Harvard Medical School,UCSF Medical Center,2025-06-15,272202263X,6215,Central Park,West,6215,Central Park,West
PR_00404,3437401827,Sarah,Wilson,DO PhD,"Sarah Wilson, DO PhD",Endocrinology,4730 Park Ave,,Rochester,NY,14201,3103438655,4730 Park Ave,,Rochester,NY,14201,060NY382014,NY,2023-07-05,Unknown,False,24,University of Michigan Medical School,UCSF Medical Center,2024-09-30,278972473X,4730,Park,Ave,4730,Park,Ave
PR_00405,4278207973,Mohammed,Williams,MD PhD,"Mohammed Williams, MD PhD",Pathology,5880 Main St,,San francisco,CA,92001,4247898126,5880 Main St,,San francisco,CA,92001,A23134,CA,2024-01-19,Unknown,False,31,University of Pennsylvania Perelman School of Medicine,NewYork-Presbyterian Hospital,2025-02-23,280657059X,5880,Main,St,5880,Main,St
PR_00406,282498398,Mary,Patel,DO PhD,"Mary Patel, DO PhD",Neurology,3839 York Ave,,Brooklyn,NY,11202,6463336458,3839 York Ave,,Brooklyn,NY,11202,060NY705540,NY,2025-03-31,Yes,True,20,Johns Hopkins School of Medicine,UCLA Medical Center,2025-01-11,253149397X,3839,York,Ave,3839,York,Ave
PR_00407,2850725171,William,Robinson,MD,"William Robinson, MD",Psychiatry,3284 Sunset Blvd,Suite 341,Fresno,CA,90005,3239037456,3284 Sunset Blvd,Suite 341,Fresno,CA,90005,A67219,CA,2023-07-04,Unknown,True,31,UCLA David Geffen School of Medicine,Mount Sinai Hospital,2024-09-06,232580280X,3284,Sunset,Blvd,3284,Sunset,Blvd
PR_00408,1579039230,Carlos,Miller,DO PhD,"Carlos Miller, DO PhD",Ophthalmology,2188 Second Ave,,Rochester,NY,10005,9295706568,2188 Second Ave,,Rochester,NY,10005,060NY545217,NY,2025-03-17,Unknown,True,40,University of Michigan Medical School,UCSF Medical Center,2025-07-25,286647914X,2188,Second,Ave,2188,Second,Ave
PR_00409,4670462267,Joseph,Rodriguez,DO PhD,"Joseph Rodriguez, DO PhD",Anesthesiology,3461 Lexington Ave,,Yonkers,NY,10002,6267292743,3461 Lexington Ave,,Yonkers,NY,10002,060NY546390,NY,2023-11-05,No,True,23,Stanford University School of Medicine,UCSF Medical Center,2025-08-27,221593455X,3461,Lexington,Ave,3461,Lexington,Ave
PR_00410,7857585125,Mary,Rodriguez,DO PhD,"Mary Rodriguez, DO PhD",Urology,190 Santa Monica Blvd,,Oakland,CA,92001,2137447282,190 Santa Monica Blvd,,Oakland,CA,92001,A43901,CA,2023-08-26,Unknown,True,10,Harvard Medical School,UCLA Medical Center,2024-09-05,279208997X,190,Santa Monica,Blvd,190,Santa Monica,Blvd
PR_00411,6540842458,Thomas,Gonzalez,DO PhD,"Thomas Gonzalez, DO PhD",Emergency Medicine,7615 Lexington Ave,,New york,NY,10002,2132178319,7615 Lexington Ave,,New york,NY,10002,060NY152505,NY,2025-01-26,No,False,3,University of Michigan Medical School,Johns Hopkins Hospital,2025-03-04,298234534X,7615,Lexington,Ave,7615,Lexington,Ave
PR_00412,7938970153,Michael,Sharma,DO PhD,"Michael Sharma, DO PhD",Pathology,1378 York Ave,,Brooklyn,NY,10003,9292393404,1378 York Ave,,Brooklyn,NY,10003,060NY552041,NY,2024-07-16,Unknown,True,25,Yale School of Medicine,Johns Hopkins Hospital,2025-03-14,285461939X,1378,York,Ave,1378,York,Ave
PR_00413,4498830598,Maria,Martin,DO PhD,"Maria Martin, DO PhD",Otolaryngology,3014 Central Park West,,Buffalo,NY,10002,3104208158,3014 Central Park West,,Buffalo,NY,10002,060NY222080,NY,2024-01-28,No,True,18,Yale School of Medicine,Massachusetts General Hospital,2024-10-28,253508666X,3014,Central Park,West,3014,Central Park,West
PR_00414,3305319499,Fatima,Lopez,MD PhD,"Fatima Lopez, MD PhD",Cardiology,6672 Park Ave,,New york,NY,11202,3108027893,6672 Park Ave,,New york,NY,11202,060NY584904,NY,2024-10-13,Unknown,False,35,UCLA David Geffen School of Medicine,Mount Sinai Hospital,2024-11-21,201686744X,6672,Park,Ave,6672,Park,Ave
PR_00415,8513854458,Mary,Perez,MD PhD,"Mary Perez, MD PhD",Nephrology,7281 Madison Ave,Suite 814,Syracuse,NY,11203,3108908657,6391 Lexington Ave,,Yonkers,NY,11203,060NY699065,NY,2023-06-10,Yes,True,40,University of Michigan Medical School,Mayo Clinic,2024-10-18,247194493X,7281,Madison,Ave,6391,Lexington,Ave
PR_00416,6331942264,Sarah,Ramirez,DO PhD,"Sarah Ramirez, DO PhD",Cardiology,384 Melrose Ave,,Santa ana,CA,90004,3236186767,384 Melrose Ave,,Santa ana,CA,90004,A59601,CA,2023-09-10,Yes,False,39,Columbia University Vagelos College of Physicians and Surgeons,UCLA Medical Center,2025-03-01,284594167X,384,Melrose,Ave,384,Melrose,Ave
PR_00417,857216968,James,Lee,DO PhD,"James Lee, DO PhD",Anesthesiology,6619 First Ave,,Syracuse,NY,10005,2136204094,6619 First Ave,,Syracuse,NY,10005,060NY286255,NY,2025-03-30,Unknown,True,40,University of Pennsylvania Perelman School of Medicine,Mayo Clinic,2024-10-25,283204293X,6619,First,Ave,6619,First,Ave
PR_00418,9688327535,Susan,Garcia,DO PhD,"Susan Garcia, DO PhD",Family Medicine,5326 Pico Blvd,,San jose,CA,90003,6466834273,5326 Pico Blvd,,San jose,CA,90003,A21923,CA,2025-01-28,No,True,19,Stanford University School of Medicine,Massachusetts General Hospital,2025-05-20,277524461X,5326,Pico,Blvd,5326,Pico,Blvd
PR_00419,6876164811,Elizabeth,Robinson,DO,"Elizabeth Robinson, DO",Internal Medicine,7269 Hollywood Blvd,,San francisco,CA,93001,8189959751,9897 Beverly Dr,,San francisco,CA,93001,A19154,CA,2023-01-15,Unknown,True,29,UCSF School of Medicine,Massachusetts General Hospital,2025-04-06,253471904X,7269,Hollywood,Blvd,9897,Beverly,Dr
PR_00420,3734151776,Wei,Williams,MD PhD,"Wei Williams, MD PhD",Dermatology,8382 Columbus Ave,,Syracuse,NY,11202,9179755259,4301 Amsterdam Ave,,Brooklyn,NY,11202,060NY788428,NY,2024-11-26,No,False,29,NYU Grossman School of Medicine,Mount Sinai Hospital,2024-09-09,234617672X,8382,Columbus,Ave,4301,Amsterdam,Ave
PR_00421,9477422298,Sarah,Moore,MD,"Sarah Moore, MD",Gastroenterology,2426 Ventura Blvd,Suite 479,Fresno,CA,90001,3475935215,2426 Ventura Blvd,Suite 479,Fresno,CA,90001,A48170,CA,2024-09-20,Unknown,True,2,University of Pennsylvania Perelman School of Medicine,NewYork-Presbyterian Hospital,2025-06-19,278414664X,2426,Ventura,Blvd,2426,Ventura,Blvd
PR_00422,8585672875,John,Taylor,MD PhD,"John Taylor, MD PhD",Otolaryngology,8468 Rodeo Dr,,Santa ana,CA,95001,6466957223,8468 Rodeo Dr,,Santa ana,CA,95001,A94390,CA,2023-11-16,Yes,True,22,University of Pennsylvania Perelman School of Medicine,NewYork-Presbyterian Hospital,2025-05-20,230106377X,8468,Rodeo,Dr,8468,Rodeo,Dr
PR_00423,5061581488,Robert,Moore,MD,"Robert Moore, MD",Neurology,5841 Santa Monica Blvd,,Santa ana,CA,95001,3239599810,5841 Santa Monica Blvd,,Santa ana,CA,95001,A78697,CA,2024-04-12,Yes,True,29,University of Michigan Medical School,Cleveland Clinic,2025-04-30,234369411X,5841,Santa Monica,Blvd,5841,Santa Monica,Blvd
PR_00424,3997718052,Ana,Lopez,DO,"Ana Lopez, DO",Psychiatry,7473 Madison Ave,Suite 384,New york,NY,14202,6262744218,3114 Central Park West,,Brooklyn,NY,14202,060NY163821,NY,2024-03-01,No,True,29,Stanford University School of Medicine,Mount Sinai Hospital,2025-05-24,213405117X,7473,Madison,Ave,3114,Central Park,West
PR_00425,9970469474,Jessica,Zhang,DO,"Jessica Zhang, DO",Neurology,4915 Amsterdam Ave,,New york,NY,14202,6263806384,4915 Amsterdam Ave,,New york,NY,14202,060NY854955,NY,2025-06-25,Unknown,False,33,Columbia University Vagelos College of Physicians and Surgeons,NewYork-Presbyterian Hospital,2025-04-20,271429336X,4915,Amsterdam,Ave,4915,Amsterdam,Ave
PR_00426,8772216417,Joseph,Perez,MD PhD,"Joseph Perez, MD PhD",Radiology,8243 Melrose Ave,,Santa ana,CA,90002,3105509824,8243 Melrose Ave,,Santa ana,CA,90002,A73908,CA,2023-01-14,Yes,True,7,University of Pennsylvania Perelman School of Medicine,Cleveland Clinic,2025-03-29,267347727X,8243,Melrose,Ave,8243,Melrose,Ave
PR_00427,2925879647,Charles,Lee,DO PhD,"Charles Lee, DO PhD",Orthopedic Surgery,4917 Amsterdam Ave,,Bronx,NY,14202,9174698732,4917 Amsterdam Ave,,Bronx,NY,14202,060NY301225,NY,2025-03-22,No,False,10,Columbia University Vagelos College of Physicians and Surgeons,UCLA Medical Center,2025-03-05,242325110X,4917,Amsterdam,Ave,4917,Amsterdam,Ave
PR_00428,4033445055,Elizabeth,Martin,DO PhD,"Elizabeth Martin, DO PhD",Pulmonology,6835 Broadway,,Yonkers,NY,10001,2135916336,6835 Broadway,,Yonkers,NY,10001,060NY944492,NY,2023-10-14,Unknown,True,14,University of Michigan Medical School,Mount Sinai Hospital,2025-04-15,214339094X,6835,Broadway,,6835,Broadway,
PR_00429,4996010548,David,Thomas,DO,"David Thomas, DO",Psychiatry,7860 Central Park West,,Syracuse,NY,10001,3235788178,7860 Central Park West,,Syracuse,NY,10001,060NY840807,NY,2025-09-24,No,True,31,Johns Hopkins School of Medicine,Johns Hopkins Hospital,2025-03-20,298307643X,7860,Central Park,West,7860,Central Park,West
PR_00430,8402155735,Linda,Martinez,DO,"Linda Martinez, DO",Ophthalmology,9406 Park Ave,,Albany,NY,10002,6465288673,9406 Park Ave,,Albany,NY,10002,060NY673136,NY,2024-06-17,Yes,False,24,NYU Grossman School of Medicine,Cleveland Clinic,2024-09-21,294497375X,9406,Park,Ave,9406,Park,Ave
PR_00431,960858749,Thomas,Taylor,MD,"Thomas Taylor, MD",Pathology,6731 Second Ave,,Yonkers,NY,11203,4245412099,6731 Second Ave,,Yonkers,NY,11203,060NY163214,NY,2025-11-15,Unknown,True,37,Stanford University School of Medicine,Johns Hopkins Hospital,2024-12-04,221236454X,6731,Second,Ave,6731,Second,Ave
PR_00432,2512957862,Ana,Kumar,MD,"Ana Kumar, MD",Pulmonology,7676 Amsterdam Ave,,Bronx,NY,10002,2126115813,7676 Amsterdam Ave,,Bronx,NY,10002,060NY390313,NY,2025-08-11,Yes,False,2,Harvard Medical School,Cleveland Clinic,2025-03-21,257331055X,7676,Amsterdam,Ave,7676,Amsterdam,Ave
PR_00433,2342108906,Robert,Taylor,DO,"Robert Taylor, DO",Neurology,5352 York Ave,,Syracuse,NY,10004,6467536710,5352 York Ave,,Syracuse,NY,10004,060NY471872,NY,2023-11-09,Yes,False,21,University of Pennsylvania Perelman School of Medicine,Cleveland Clinic,2025-05-22,240658510X,5352,York,Ave,5352,York,Ave
PR_00434,7360776334,William,Ramirez,MD PhD,"William Ramirez, MD PhD",Family Medicine,3560 Third Ave,,New york,NY,10003,2138043042,3560 Third Ave,,New york,NY,10003,060NY229090,NY,2025-02-07,Yes,True,33,University of Michigan Medical School,Johns Hopkins Hospital,2025-06-11,228137132X,3560,Third,Ave,3560,Third,Ave
PR_00435,8170066610,James,Shah,MD PhD,"James Shah, MD PhD",Emergency Medicine,5192 Rodeo Dr,,San jose,CA,90004,9295696078,5192 Rodeo Dr,,San jose,CA,90004,A57167,CA,2025-09-05,Yes,False,20,University of Pennsylvania Perelman School of Medicine,Johns Hopkins Hospital,2024-10-04,286380107X,5192,Rodeo,Dr,5192,Rodeo,Dr
PR_00436,9345962621,Ana,Harris,DO PhD,"Ana Harris, DO PhD",Pulmonology,4501 Central Park West,Suite 354,Rochester,NY,10001,6467313480,152 Madison Ave,Suite 581,Albany,NY,10001,060NY899316,NY,2023-03-21,Unknown,True,24,Stanford University School of Medicine,Mayo Clinic,2025-08-18,266780754X,4501,Central Park,West,152,Madison,Ave
PR_00437,6086982210,Christopher,Martin,DO PhD,"Christopher Martin, DO PhD",Dermatology,4345 Pico Blvd,,Sacramento,CA,90001,2125574648,4345 Pico Blvd,,Sacramento,CA,90001,A71669,CA,2023-03-12,Yes,False,5,Stanford University School of Medicine,Mount Sinai Hospital,2025-01-08,255710670X,4345,Pico,Blvd,4345,Pico,Blvd
PR_00438,8591779321,Li,Sharma,DO PhD,"Li Sharma, DO PhD",Radiology,9884 Columbus Ave,,New york,NY,10005,9177273126,9884 Columbus Ave,,New york,NY,10005,060NY369338,NY,2023-09-20,Yes,True,6,Stanford University School of Medicine,UCSF Medical Center,2025-04-11,282545856X,9884,Columbus,Ave,9884,Columbus,Ave
PR_00439,6529060321,James,Thomas,DO,"James Thomas, DO",Radiology,4934 Third Ave,,Syracuse,NY,14202,2123461558,4934 Third Ave,,Syracuse,NY,14202,060NY379682,NY,2023-09-27,Yes,True,26,NYU Grossman School of Medicine,Massachusetts General Hospital,2024-11-14,264528712X,4934,Third,Ave,4934,Third,Ave
PR_00440,8552457876,Barbara,Thompson,DO,"Barbara Thompson, DO",Emergency Medicine,9457 Rodeo Dr,,Santa ana,CA,90004,6262986609,9457 Rodeo Dr,,Santa ana,CA,90004,A67653,CA,2023-08-30,Unknown,False,5,NYU Grossman School of Medicine,UCSF Medical Center,2024-10-09,203411007X,9457,Rodeo,Dr,9457,Rodeo,Dr
PR_00441,6832303585,Jessica,Rodriguez,MD,"Jessica Rodriguez, MD",Orthopedic Surgery,7495 Fifth Ave,,Brooklyn,NY,14201,4249983486,5696 Lexington Ave,,Syracuse,NY,14201,060NY186997,NY,2025-10-30,Unknown,True,35,NYU Grossman School of Medicine,Cleveland Clinic,2024-09-12,271252175X,7495,Fifth,Ave,5696,Lexington,Ave
PR_00442,646867752,William,White,DO,"William White, DO",Emergency Medicine,2714 Columbus Ave,,Bronx,NY,10003,6469385915,2714 Columbus Ave,,Bronx,NY,10003,060NY544612,NY,2024-02-19,Yes,True,17,Yale School of Medicine,NewYork-Presbyterian Hospital,2025-05-19,298443400X,2714,Columbus,Ave,2714,Columbus,Ave
PR_00443,2669335131,Karen,Liu,MD,"Karen Liu, MD",Oncology,6724 Madison Ave,,Queens,NY,11203,3473437577,6724 Madison Ave,,Queens,NY,11203,060NY946188,NY,2024-05-11,Yes,True,14,UCSF School of Medicine,Mayo Clinic,2024-09-23,236972997X,6724,Madison,Ave,6724,Madison,Ave
PR_00444,9721540642,Carlos,Lee,MD,"Carlos Lee, MD",Ophthalmology,8530 Melrose Ave,,San diego,CA,95001,7188418643,8530 Melrose Ave,,San diego,CA,95001,A49167,CA,2023-09-13,No,True,32,Columbia University Vagelos College of Physicians and Surgeons,Cleveland Clinic,2024-12-09,213831159X,8530,Melrose,Ave,8530,Melrose,Ave
PR_00445,8564510171,David,Liu,MD PhD,"David Liu, MD PhD",Emergency Medicine,8103 Central Park West,Suite 207,Yonkers,NY,11202,9177999109,8103 Central Park West,Suite 207,Yonkers,NY,11202,060NY393814,NY,2024-07-18,Yes,False,18,Stanford University School of Medicine,Mount Sinai Hospital,2024-11-19,281421925X,8103,Central Park,West,8103,Central Park,West
PR_00446,3599660571,Wei,Wang,DO PhD,"Wei Wang, DO PhD",Cardiology,6269 Main St,,San diego,CA,95001,3107879564,6269 Main St,,San diego,CA,95001,A22920,CA,2023-07-14,Yes,False,28,Harvard Medical School,Cleveland Clinic,2024-11-16,224258202X,6269,Main,St,6269,Main,St
PR_00447,7057423887,John,Perez,MD,"John Perez, MD",Emergency Medicine,6753 Broadway,,Syracuse,NY,10005,6265297575,6753 Broadway,,Syracuse,NY,10005,060NY469495,NY,2024-05-24,No,True,32,Stanford University School of Medicine,UCLA Medical Center,2025-03-06,282732173X,6753,Broadway,,6753,Broadway,
PR_00448,7557522500,Jessica,Anderson,MD PhD,"Jessica Anderson, MD PhD",Emergency Medicine,1660 Wilshire Blvd,,Oakland,CA,91001,7183946087,1660 Wilshire Blvd,,Oakland,CA,91001,A60160,CA,2024-02-19,Unknown,False,36,Yale School of Medicine,Mayo Clinic,2025-02-11,283009769X,1660,Wilshire,Blvd,1660,Wilshire,Blvd
PR_00449,1499153703,Ahmed,Jones,DO,"Ahmed Jones, DO",Oncology,9798 Columbus Ave,Suite 448,Yonkers,NY,10005,9177613539,9798 Columbus Ave,Suite 448,Yonkers,NY,10005,060NY516029,NY,2023-09-30,Unknown,False,2,UCSF School of Medicine,Cleveland Clinic,2024-09-12,229390348X,9798,Columbus,Ave,9798,Columbus,Ave
PR_00450,8893628967,Joseph,Anderson,DO PhD,"Joseph Anderson, DO PhD",Gastroenterology,3539 Sunset Blvd,Suite 121,Los angeles,CA,90005,6267897342,3539 Sunset Blvd,Suite 121,Los angeles,CA,90005,A73343,CA,2025-06-17,Unknown,False,24,Columbia University Vagelos College of Physicians and Surgeons,UCSF Medical Center,2025-02-25,248924311X,3539,Sunset,Blvd,3539,Sunset,Blvd
PR_00451,8785193586,Mohammed,Thomas,MD PhD,"Mohammed Thomas, MD PhD",Emergency Medicine,1263 Central Park West,,Queens,NY,11201,9176765409,1263 Central Park West,,Queens,NY,11201,060NY358888,NY,2023-09-21,Unknown,True,30,University of Michigan Medical School,Mount Sinai Hospital,2024-12-22,279331123X,1263,Central Park,West,1263,Central Park,West
PR_00452,4940976263,Linda,Jones,DO,"Linda Jones, DO",Pediatrics,7348 York Ave,,New york,NY,11201,9178778407,7348 York Ave,,New york,NY,11201,060NY166874,NY,2024-12-26,No,False,22,University of Pennsylvania Perelman School of Medicine,UCSF Medical Center,2025-06-21,272425578X,7348,York,Ave,7348,York,Ave
PR_00453,3392207152,Priya,Zhang,MD PhD,"Priya Zhang, MD PhD",Orthopedic Surgery,9988 Main St,Suite 172,Sacramento,CA,95001,7182967611,9988 Main St,Suite 172,Sacramento,CA,95001,A79438,CA,2025-04-27,Unknown,False,27,UCLA David Geffen School of Medicine,Mount Sinai Hospital,2025-06-24,246076320X,9988,Main,St,9988,Main,St
PR_00454,7184090809,William,Miller,MD PhD,"William Miller, MD PhD",Radiology,7052 Lexington Ave,Suite 511,Syracuse,NY,10002,6265822564,7052 Lexington Ave,Suite 511,Syracuse,NY,10002,060NY468260,NY,2023-06-17,Yes,True,34,Harvard Medical School,Massachusetts General Hospital,2025-03-19,251640743X,7052,Lexington,Ave,7052,Lexington,Ave
